,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobRole,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,Attrition,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,DailyRate,MonthlyIncome
939,34,1,4,4,3,4,1,5,14,2,10,3,4,3,0,0,0,0,0,1,0,1,0,0,1,0,-0.35260115606936415,-0.4146581406787998
940,31,8,3,1,2,4,2,1,12,0,1,4,1,0,1,0,1,0,0,0,0,0,0,1,1,0,-0.869942196531792,-0.8413674372848008
941,27,11,1,2,3,9,1,0,14,0,6,4,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0.8280346820809249,-0.6352680767338909
942,36,4,4,1,2,9,4,1,16,0,10,2,10,4,0,0,1,0,0,0,0,0,0,1,1,0,-0.9132947976878613,0.27742252828332514
943,36,16,4,3,2,2,1,4,13,2,11,2,3,2,0,0,0,1,0,0,0,0,1,0,1,0,-0.6864161849710982,0.23733398917855386
944,47,1,3,1,3,4,4,7,12,1,17,2,6,5,0,0,0,0,0,0,1,0,1,0,1,0,-0.48988439306358383,-0.31037875061485487
945,25,9,2,1,2,8,1,3,12,0,6,3,3,2,1,0,1,0,0,0,0,0,1,0,1,0,-0.6083815028901735,-0.06935563207083129
946,37,5,2,3,4,9,3,0,14,0,7,1,6,5,0,0,0,0,0,0,1,0,0,1,1,0,0.880057803468208,-0.29070339399901624
947,56,1,2,1,3,4,1,2,22,1,5,4,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0.6517341040462428,-0.6433841613379242
948,24,4,1,4,3,2,3,1,12,2,5,3,5,4,0,0,0,0,1,0,0,0,1,0,0,1,0.9710982658959537,-0.1278898180029513
949,32,7,5,4,3,2,4,4,12,1,7,2,4,3,0,0,0,1,0,0,0,0,1,0,1,0,-0.29335260115606937,1.1121495327102804
950,34,1,3,4,2,9,2,5,17,1,7,2,5,4,0,0,1,0,0,0,0,0,1,0,1,0,-0.5823699421965318,-0.3413674372848008
951,41,5,5,2,4,4,3,2,12,0,7,2,4,2,0,0,0,0,1,0,0,0,1,0,0,1,0.6921965317919075,-0.6283817019183473
952,40,9,4,3,3,9,3,3,11,2,11,4,8,7,0,0,0,0,0,1,0,1,0,0,1,0,-0.203757225433526,-0.17388096409247417
953,31,8,2,1,3,2,4,1,18,1,13,3,13,7,0,0,1,0,0,0,0,1,0,0,1,0,-0.6907514450867052,1.5029513034923758
954,46,9,3,1,3,2,4,4,11,1,28,4,7,7,1,0,0,1,0,0,0,1,0,0,1,0,-0.6170520231213873,1.3315297589768815
955,39,2,3,1,2,9,1,2,23,0,11,4,1,0,1,0,1,0,0,0,0,0,0,1,0,1,-0.3063583815028902,-0.2547958681751107
956,31,1,5,3,4,6,2,1,11,0,10,3,10,8,1,0,1,0,0,0,0,0,0,1,1,0,0.9263005780346821,0.6797835710772258
957,45,20,3,2,1,7,1,2,18,1,24,3,7,7,0,0,0,0,1,0,0,1,0,0,0,1,0.33815028901734107,1.517215937038859
958,31,8,2,4,4,5,2,9,18,0,8,3,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0.8583815028901735,-0.6328086571569109
959,31,2,3,2,3,9,4,6,13,1,7,1,2,2,1,0,1,0,0,0,0,0,1,0,0,1,-0.4060693641618497,-0.23610427939006395
960,45,29,3,2,3,6,4,4,18,2,10,4,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0.930635838150289,1.1554353172651255
961,48,7,3,3,3,2,1,4,11,3,15,3,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0.6026011560693642,0.19773733398917856
962,34,9,4,1,3,5,3,1,15,0,2,3,2,2,1,0,0,0,0,0,1,0,1,0,1,0,0.43786127167630057,-0.47712739793408754
963,40,8,1,4,2,3,2,2,11,1,16,3,9,8,0,0,0,0,1,0,0,1,0,0,1,0,-0.846820809248555,2.2319232661091983
964,28,5,3,4,3,2,1,0,18,0,6,3,5,4,0,0,0,0,1,0,0,0,0,1,1,0,0.08959537572254335,0.9299065420560748
965,44,5,3,3,2,9,3,3,14,0,7,3,5,2,0,0,1,0,0,0,0,0,0,1,1,0,0.25578034682080925,-0.37383177570093457
966,53,2,3,4,4,3,2,4,12,0,35,2,9,8,0,0,0,0,1,0,0,0,0,1,1,0,-0.5158959537572254,2.930644367929169
967,49,5,4,1,3,7,3,2,14,1,20,2,3,2,0,0,0,0,0,0,1,0,1,0,1,0,0.9985549132947977,0.4842597147073291
968,40,2,3,3,3,4,3,2,14,1,8,4,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0.1329479768786127,-0.5747663551401869
969,44,20,3,4,3,4,2,1,13,0,6,2,5,2,0,0,1,0,0,0,0,0,0,1,1,0,0.958092485549133,-0.31037875061485487
970,33,7,3,4,3,2,1,0,14,2,5,3,4,3,0,0,0,0,1,0,0,0,1,0,1,0,-0.5404624277456648,-0.07599606492867683
971,34,3,3,4,1,2,1,3,18,0,15,3,13,9,0,0,0,0,0,1,0,0,0,1,1,0,0.7543352601156069,0.01893753074274471
972,30,16,1,4,3,2,3,8,15,2,4,2,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0.8005780346820809,0.15223807181505164
973,42,9,2,1,3,9,4,1,13,0,12,3,12,9,0,0,0,0,1,0,0,0,0,1,1,0,-0.08092485549132948,-0.24815543531726514
974,44,1,5,1,3,2,3,7,12,1,11,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.6083815028901735,0.02115100836202656
975,30,7,3,3,3,4,3,1,13,2,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.26878612716763006,-0.838170191834727
976,57,1,2,2,4,4,3,0,24,1,13,2,12,9,0,0,1,0,0,0,0,0,1,0,1,0,-0.5765895953757225,0.05361534677816036
977,49,7,4,3,3,7,2,3,14,2,29,3,8,7,0,0,1,0,0,0,0,1,0,0,1,0,0.9913294797687862,1.4225282833251354
978,28,1,3,1,3,8,3,3,15,1,5,4,3,2,1,0,0,0,0,0,1,0,1,0,1,0,1.0,-0.43605509099852435
979,29,13,3,1,3,2,2,5,11,0,7,1,5,3,1,0,0,0,0,0,1,0,0,1,1,0,-0.9956647398843931,0.26635514018691586
980,34,24,4,1,2,2,2,0,23,0,16,4,15,9,1,0,0,0,1,0,0,0,0,1,0,1,-0.02023121387283237,-0.02041318248893261
981,35,7,1,4,3,8,3,1,13,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.20809248554913296,-0.5602557796360059
982,24,9,3,2,3,9,1,2,11,0,4,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-0.611271676300578,-0.37137235612395475
983,24,13,2,4,3,8,2,1,13,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.03757225433526012,-0.6515002459419577
984,44,2,1,2,3,6,3,5,18,0,16,2,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0.5621387283236994,1.3593212001967536
985,29,19,3,3,2,2,3,1,14,2,10,3,10,7,0,0,1,0,0,0,0,1,0,0,1,0,0.638728323699422,0.9685194294146582
986,30,1,3,3,3,5,3,0,21,1,6,4,5,3,0,0,1,0,0,0,0,1,0,0,1,0,-0.684971098265896,-0.6438760452533202
987,55,4,4,4,3,7,3,0,16,0,4,3,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0.6141618497109826,-0.1591244466305952
988,33,4,4,1,2,9,2,8,11,0,8,3,5,4,0,0,0,0,1,0,0,0,1,0,1,0,0.4263005780346821,-0.20757501229709788
989,47,14,3,3,3,2,3,3,17,1,11,2,5,4,0,0,0,0,1,0,0,0,1,0,0,1,-0.33670520231213874,-0.02238071815051648
990,28,2,2,3,2,9,1,7,11,0,8,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,-0.7442196531791907,-0.5216428922774226
991,28,1,3,1,2,4,3,1,14,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.8945086705202312,-0.7670929660600099
992,28,7,3,3,3,2,1,0,14,0,5,3,4,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.4869942196531792,0.05312346286276439
993,49,3,2,3,2,9,1,4,25,1,10,3,3,2,0,0,0,0,1,0,0,0,1,0,1,0,-0.7702312138728323,0.02631578947368421
994,29,2,1,4,3,9,2,0,13,3,4,3,3,2,0,0,1,0,0,0,0,0,1,0,1,0,-0.569364161849711,-0.3694048204623709
995,28,29,1,3,1,6,2,1,14,2,8,2,8,6,0,0,1,0,0,0,0,0,1,0,1,0,0.4031791907514451,0.45917363502213476
996,33,8,5,4,3,7,3,2,17,0,14,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-0.4161849710982659,0.4195769798327595
997,32,10,3,3,3,1,4,2,25,0,10,4,5,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.44653179190751446,1.6138711264141663
998,54,11,4,2,3,1,4,3,20,1,26,3,14,9,0,0,0,0,1,0,0,1,0,0,1,0,0.3554913294797688,2.79144121987211
999,29,1,4,1,2,4,1,6,13,0,11,1,9,7,1,0,0,0,0,0,1,0,0,1,1,0,-0.838150289017341,-0.5705853418593212
1000,44,28,3,4,3,3,1,3,13,1,24,4,20,6,0,0,1,0,0,0,0,0,1,0,1,0,-0.9653179190751445,2.864240039350713
1001,39,6,3,2,3,6,2,4,18,0,9,3,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0.41184971098265893,0.9085095917363503
1002,46,3,3,3,3,1,2,8,12,1,23,4,13,12,0,0,1,0,0,0,0,0,1,0,1,0,-0.8323699421965318,2.9326119035907525
1003,35,16,3,4,2,7,2,1,19,0,11,1,11,8,0,0,1,0,0,0,0,0,0,1,1,0,0.32514450867052025,0.9650762420068864
1004,23,20,1,1,3,9,3,0,14,0,5,3,4,3,0,0,1,0,0,0,0,0,0,1,1,0,-0.4291907514450867,-0.5927201180521396
1005,40,9,4,4,3,9,1,3,14,0,15,1,5,4,1,0,1,0,0,0,0,0,0,1,1,0,-0.18497109826589594,-0.6551893753074275
1006,34,1,3,4,2,2,3,1,14,0,10,3,10,9,0,0,0,0,0,0,1,0,1,0,0,1,0.24132947976878613,0.5905066404328578
1007,31,3,3,4,3,4,3,1,12,0,7,1,7,2,1,0,1,0,0,0,0,0,0,1,1,0,-0.3511560693641618,-0.147073290703394
1008,50,22,5,3,1,3,4,1,13,0,32,3,32,6,0,0,0,0,1,0,0,0,0,1,0,1,-0.680635838150289,2.3927693064436792
1009,34,7,2,2,3,8,3,0,25,1,12,3,11,10,0,0,0,0,0,0,1,0,1,0,0,1,0.9190751445086706,-0.5838662075750123
1010,42,2,3,3,2,9,2,4,14,1,4,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.5867052023121387,0.03910477127397934
1011,37,13,3,1,3,4,4,1,17,0,10,3,10,8,0,0,0,0,1,0,0,0,1,0,1,0,-0.18786127167630057,-0.09763895720609936
1012,29,8,1,3,1,7,1,3,13,1,9,3,7,7,0,0,0,0,0,1,0,0,1,0,1,0,-0.5245664739884393,1.2378258730939498
1013,33,25,3,4,2,6,2,1,13,0,5,3,5,3,0,0,1,0,0,0,0,0,0,1,1,0,-0.3309248554913295,-0.08903098868666995
1014,45,28,3,4,3,4,4,4,20,1,8,3,5,4,0,0,0,0,0,0,1,0,1,0,1,0,0.21098265895953758,-0.6271519921298574
1015,42,2,3,4,3,7,4,2,14,1,24,1,20,8,0,0,1,0,0,0,0,0,1,0,0,1,-0.7456647398843931,1.338416133792425
1016,40,9,2,1,3,2,1,0,12,0,9,4,8,4,0,0,0,0,1,0,0,0,1,0,1,0,0.7774566473988439,0.19454008853910476
1017,33,28,4,2,3,9,3,1,12,1,15,3,15,14,0,0,1,0,0,0,0,0,1,0,0,1,-0.3106936416184971,0.12911952779144123
1018,40,6,2,3,3,1,4,1,21,0,21,3,21,7,0,0,0,0,1,0,0,0,0,1,0,1,0.13583815028901733,2.8910477127397933
1019,24,21,2,3,2,9,1,0,14,3,2,3,1,1,0,0,0,0,0,0,1,1,0,0,1,0,-0.6560693641618497,-0.5868175110673881
1020,40,8,2,4,3,7,4,3,18,0,8,3,2,2,0,0,1,0,0,0,0,1,0,0,0,1,0.4884393063583815,-0.15076242006886376
1021,45,1,4,1,3,7,2,1,12,3,10,3,10,8,0,0,0,0,0,0,1,1,0,0,1,0,-0.38439306358381503,0.6785538612887358
1022,35,28,4,2,2,8,3,0,23,2,6,3,5,3,0,0,1,0,0,0,0,0,1,0,1,0,0.8641618497109826,-0.5538612887358584
1023,32,5,2,4,2,4,2,3,12,1,12,3,7,1,0,0,1,0,0,0,0,0,1,0,1,0,0.028901734104046242,0.294146581406788
1024,36,2,4,3,3,8,4,3,21,0,7,2,3,2,0,0,1,0,0,0,0,0,0,1,0,1,0.5101156069364162,-0.5012297097884899
1025,48,16,4,3,3,2,3,8,14,1,18,3,8,7,0,0,1,0,0,0,0,1,0,0,1,0,-0.4508670520231214,0.4321200196753566
1026,29,9,3,3,4,4,3,6,18,2,5,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.2976878612716763,-0.5486965076242006
1027,33,8,4,1,3,2,1,2,13,1,8,1,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0.6329479768786127,0.4205607476635514
1028,30,1,3,2,2,2,1,1,11,1,10,3,10,8,1,0,1,0,0,0,0,0,1,0,1,0,-0.09248554913294797,1.2375799311362519
1029,38,10,4,3,3,5,3,3,11,0,10,3,6,3,0,1,0,0,0,0,0,0,1,0,1,0,0.12138728323699421,0.34308903098868665
1030,35,1,3,4,2,9,1,1,19,0,3,3,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0.27167630057803466,-0.5489424495818986
1031,30,29,4,3,3,2,2,3,12,1,9,3,4,2,0,0,0,0,0,0,1,0,1,0,1,0,0.6994219653179191,1.1234628627643877
1032,35,2,3,1,3,9,1,1,12,1,1,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,-1.0115606936416186,-0.6414166256763404
1033,53,2,5,3,2,6,4,0,16,1,34,3,33,7,1,0,0,0,0,0,1,0,1,0,1,0,-0.2846820809248555,1.3494835218888341
1034,38,2,3,3,3,6,2,4,11,2,7,3,5,2,1,0,0,0,1,0,0,0,1,0,1,0,0.1430635838150289,0.042547958681751104
1035,32,1,4,4,3,4,1,4,14,1,9,2,6,5,0,0,0,0,0,0,1,0,1,0,1,0,0.5722543352601156,-0.14633546483030005
1036,48,15,4,3,3,4,1,8,12,1,10,2,8,2,0,0,0,0,0,1,0,0,1,0,1,0,0.4393063583815029,-0.5693556320708313
1037,34,7,4,1,3,4,4,1,13,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.46965317919075145,-0.4205607476635514
1038,34,1,4,2,3,4,4,9,17,1,9,2,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0.7904624277456648,0.19724545007378258
1039,26,3,3,1,3,4,4,1,21,0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.476878612716763,-0.6446138711264142
1040,38,14,3,3,3,2,2,0,11,1,10,3,9,8,0,0,1,0,0,0,0,0,1,0,1,0,0.6372832369942196,1.2892277422528284
1041,38,16,3,2,3,2,2,2,12,0,8,4,3,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.5303468208092486,-0.11903590752582391
1042,36,1,4,2,3,2,3,6,13,0,15,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.11560693641618497,0.5245941957697984
1043,29,3,1,2,3,9,1,1,18,0,10,3,10,9,0,0,0,0,1,0,0,0,0,1,0,1,0.8179190751445087,0.010083620265617314
1044,35,10,4,1,3,7,3,3,16,0,10,3,5,2,0,0,0,0,1,0,0,0,0,1,0,1,-0.1936416184971098,0.35907525823905556
1045,39,6,3,4,4,2,3,2,11,1,11,3,7,6,0,0,0,0,1,0,0,0,1,0,1,0,0.9508670520231214,0.8743236596163305
1046,29,2,1,1,3,7,4,1,19,1,6,4,6,4,0,0,1,0,0,0,0,1,0,0,1,0,0.27601156069364163,1.0258239055582883
1047,23,10,3,4,4,4,3,2,16,1,4,3,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0.25,-0.6416625676340384
1048,36,6,4,1,4,9,1,3,13,1,9,3,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0.7196531791907514,0.2164289227742253
1049,35,28,3,2,4,9,3,1,17,2,10,2,10,9,0,0,1,0,0,0,0,0,1,0,1,0,-0.07803468208092486,-0.3135759960649287
1050,34,10,4,4,2,7,3,1,14,1,8,2,8,2,0,0,0,0,0,0,1,0,1,0,1,0,-0.21820809248554912,0.09370388588293163
1051,40,14,2,4,3,2,1,1,15,1,5,3,5,4,0,0,1,0,0,0,0,0,1,0,1,0,-0.9913294797687862,-0.01057550418101328
1052,43,27,3,4,4,9,2,5,12,1,8,3,6,4,0,0,0,0,0,0,1,1,0,0,1,0,0.26878612716763006,0.04771273979340875
1053,35,7,2,3,2,9,4,1,18,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.7875722543352601,-0.4899163797343827
1054,28,24,3,3,3,9,2,1,17,3,1,3,1,1,1,0,0,0,1,0,0,0,1,0,0,1,-0.6864161849710982,-0.559272011805214
1055,22,26,2,2,2,4,3,1,14,0,4,2,4,2,0,0,0,0,0,1,0,0,1,0,0,1,-0.5014450867052023,-0.45941957697983277
1056,50,20,5,2,3,7,3,2,15,1,32,3,30,8,0,0,0,0,1,0,0,0,1,0,0,1,0.6213872832369942,1.6141170683718642
1057,32,5,4,2,4,4,4,3,17,2,6,3,3,2,0,0,0,0,0,1,0,0,1,0,1,0,-0.24566473988439305,-0.3369404820462371
1058,30,7,3,2,2,4,2,1,12,1,6,2,6,4,0,0,0,0,1,0,0,0,1,0,1,0,-0.8135838150289018,-0.6249385145105755
1059,45,5,5,3,1,9,1,1,14,0,10,3,10,7,0,0,0,0,1,0,0,0,0,1,0,1,0.30491329479768786,0.2673389080177078
1060,45,26,3,1,2,2,1,1,15,1,10,3,10,7,0,0,0,1,0,0,0,0,1,0,1,0,-0.6763005780346821,-0.07304476143630104
1061,31,2,4,4,3,2,1,7,13,0,10,3,5,2,0,0,0,0,0,1,0,0,0,1,1,0,-0.12861271676300579,0.15986227250368912
1062,36,12,4,3,3,6,3,9,12,2,7,3,3,2,0,0,1,0,0,0,0,0,1,0,0,1,-0.3540462427745665,-0.004672897196261682
1063,34,10,4,3,4,6,4,1,13,1,9,3,9,7,0,0,1,0,0,0,0,1,0,0,1,0,-0.546242774566474,0.010329562223315297
1064,49,25,4,3,3,9,1,1,14,1,10,2,9,6,0,0,1,0,0,0,0,0,1,0,1,0,-0.11849710982658959,-0.3617806197737334
1065,39,10,5,2,3,6,1,2,13,3,10,3,7,7,0,0,0,0,1,0,0,0,1,0,1,0,0.8424855491329479,0.17092966060009837
1066,27,19,3,4,2,9,1,1,11,2,7,3,7,7,0,0,0,0,0,1,0,1,0,0,1,0,0.7196531791907514,-0.15150024594195768
1067,35,18,5,2,4,4,1,1,11,0,16,3,16,15,0,0,1,0,0,0,0,0,1,0,1,0,0.02167630057803468,0.1293654697491392
1068,28,27,3,2,1,6,1,0,21,1,6,2,5,3,0,0,0,0,1,0,0,1,0,0,1,0,-0.3236994219653179,0.047958681751106735
1069,21,5,1,3,3,4,4,1,18,0,3,3,2,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.37283236994219654,-0.38489916379734385
1070,18,3,2,2,3,8,4,1,12,0,0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-0.37572254335260113,-0.765617314313822
1071,39,3,2,3,2,9,3,0,15,1,11,3,10,8,0,0,0,0,1,0,0,1,0,0,1,0,-0.9161849710982659,-0.396704377766847
1072,40,15,3,1,2,6,3,1,13,2,18,3,18,15,0,0,1,0,0,0,0,0,1,0,1,0,0.11560693641618497,1.4149040826364978
1073,35,8,4,3,3,7,3,1,12,1,15,3,14,11,0,0,1,0,0,0,0,0,1,0,1,0,-0.861271676300578,-0.13133300541072307
1074,37,19,3,3,3,6,3,3,17,3,9,2,4,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.19219653179190752,0.2670929660600098
1075,39,4,3,1,3,6,3,0,13,0,10,1,9,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.13439306358381503,0.08853910477127398
1076,45,2,2,4,2,6,4,1,19,2,10,3,10,7,0,0,0,0,0,1,0,1,0,0,1,0,0.7586705202312138,0.2675848499754058
1077,38,2,2,4,2,6,3,3,19,1,10,4,5,4,0,0,0,0,1,0,0,0,1,0,0,1,-0.588150289017341,0.7560255779636006
1078,35,10,3,4,2,2,1,9,17,0,15,3,13,12,1,0,0,0,1,0,0,0,1,0,1,0,-0.0968208092485549,1.3831775700934579
1079,37,10,3,2,3,4,2,1,11,1,8,1,8,4,0,0,0,0,1,0,0,0,1,0,1,0,0.9624277456647399,-0.18347270044269554
1080,40,16,3,3,3,6,4,6,15,0,18,2,4,2,0,0,1,0,0,0,0,0,0,1,0,1,-0.5144508670520231,0.8025086079685194
1081,44,1,5,1,3,5,4,4,11,0,14,3,10,7,0,1,0,0,0,0,0,0,1,0,0,1,-0.29190751445086704,0.2609444171175603
1082,48,4,5,3,2,1,4,2,25,1,23,3,2,2,0,0,0,0,1,0,0,0,1,0,1,0,-0.634393063583815,2.587309394982784
1083,35,15,2,1,1,2,4,6,14,2,7,2,2,2,1,0,0,0,1,0,0,1,0,0,0,1,-0.059248554913294796,0.18642400393507133
1084,24,2,1,1,3,4,4,1,13,0,6,3,6,3,0,0,0,0,0,0,1,0,0,1,0,1,-0.342485549132948,-0.2267584849975406
1085,27,8,3,2,4,4,3,7,17,0,5,3,3,2,0,0,0,0,1,0,0,0,1,0,1,0,-0.4595375722543353,-0.2865223807181505
1086,27,2,3,4,3,4,4,2,13,0,6,2,4,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.3078034682080925,-0.5169699950811608
1087,40,7,3,1,3,9,1,3,14,0,10,1,4,2,1,0,1,0,0,0,0,0,0,1,0,1,0.7586705202312138,-0.6187899655681259
1088,29,10,3,3,2,2,3,9,11,0,8,3,5,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.4841040462427746,0.29193310378750614
1089,36,5,4,2,3,7,1,4,12,2,9,3,3,2,0,0,1,0,0,0,0,0,1,0,1,0,-0.13439306358381503,0.8180029513034923
1090,25,2,1,4,4,6,3,1,17,2,7,3,7,7,0,0,1,0,0,0,0,1,0,0,1,0,-0.046242774566473986,0.12887358583374323
1091,39,12,3,4,3,6,2,4,21,0,7,3,5,4,0,0,0,0,1,0,0,0,1,0,1,0,-0.4508670520231214,0.15076242006886376
1092,49,22,4,1,3,3,2,3,16,2,27,3,4,2,0,0,0,0,0,1,0,0,1,0,1,0,-0.726878612716763,2.8851451057550417
1093,50,17,5,4,2,3,1,5,15,3,19,3,14,11,0,0,1,0,0,0,0,1,0,0,1,0,0.01300578034682081,2.1119035907525823
1094,20,2,3,3,3,8,3,1,19,0,2,3,2,2,0,0,0,0,1,0,0,0,0,1,1,0,0.4869942196531792,-0.4670437776684702
1095,34,3,3,4,3,4,2,1,12,1,11,3,11,8,0,0,1,0,0,0,0,1,0,0,1,0,0.47109826589595377,0.18470241023118544
1096,36,7,3,1,3,9,2,2,11,0,15,3,4,3,0,0,1,0,0,0,0,0,0,1,1,0,-0.7124277456647399,-0.6564190850959174
1097,49,6,1,3,2,7,3,2,19,1,30,3,15,11,0,0,1,0,0,0,0,0,1,0,0,1,-0.48988439306358383,2.283325135268077
1098,36,1,4,4,2,6,3,0,15,0,4,3,3,2,0,0,0,0,1,0,0,0,1,0,1,0,0.13005780346820808,-0.07575012297097884
1099,36,3,2,4,4,7,1,6,20,1,13,3,5,4,0,0,1,0,0,0,0,1,0,0,1,0,0.34104046242774566,0.5312346286276439
1100,35,12,4,4,3,2,4,3,24,0,13,4,11,9,1,0,0,0,0,1,0,0,0,1,0,1,0.10982658959537572,-0.02484013772749631
1101,38,1,3,4,3,4,4,7,15,2,19,4,13,11,0,0,1,0,0,0,0,0,1,0,1,0,0.5563583815028902,0.013034923757993113
1102,29,5,3,1,2,2,2,1,13,1,10,2,10,0,0,0,0,0,1,0,0,1,0,0,0,1,0.2702312138728324,-0.12174126906050173
1103,33,2,4,4,3,2,4,1,14,2,6,3,6,2,0,0,0,0,1,0,0,1,0,0,1,0,-0.5953757225433526,0.20241023118544024
1104,32,2,3,4,3,4,2,0,13,2,10,2,9,5,0,0,0,0,1,0,0,1,0,0,1,0,0.25,0.19380226266601083
1105,31,5,4,1,3,2,4,1,11,2,10,3,10,0,0,0,1,0,0,0,0,0,1,0,1,0,0.44508670520231214,0.19527791441219872
1106,49,16,3,4,3,9,1,4,16,1,17,2,2,2,0,0,0,0,1,0,0,1,0,0,0,1,-0.4913294797687861,-0.515248401377275
1107,38,2,3,4,2,9,2,1,22,0,4,3,4,3,0,0,0,0,1,0,0,0,0,1,1,0,-0.9479768786127167,-0.5514018691588785
1108,47,2,4,2,4,1,2,6,14,3,29,3,3,2,0,0,1,0,0,0,0,1,0,0,1,0,0.6083815028901735,2.7766847024102312
1109,49,1,3,3,3,1,3,4,14,0,23,3,8,7,0,0,1,0,0,0,0,0,0,1,1,0,0.0072254335260115606,2.630841121495327
1110,41,23,2,4,3,2,3,3,16,0,21,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0.5809248554913294,0.5902606984751598
1111,20,9,1,4,3,8,1,1,11,0,2,3,2,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.11127167630057803,-0.4805705853418593
1112,33,16,3,3,3,2,4,1,25,1,7,3,6,5,0,0,1,0,0,0,0,1,0,0,0,1,-0.3959537572254335,0.16871618298081653
1113,36,26,4,1,3,7,3,6,14,2,10,2,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0.7904624277456648,0.16355140186915887
1114,44,1,3,3,3,5,4,4,18,3,8,3,2,2,0,0,1,0,0,0,0,1,0,0,0,1,-0.3988439306358382,-0.3657156910969011
1115,23,8,1,4,2,9,3,1,11,0,5,3,5,4,1,0,0,0,1,0,0,0,0,1,0,1,0.7456647398843931,-0.17043777668470242
1116,38,4,2,4,3,9,3,7,19,1,7,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.9985549132947977,-0.33841613379242497
1117,53,24,4,2,4,7,4,3,15,0,11,3,4,3,0,0,0,0,1,0,0,0,1,0,1,0,0.8540462427745664,0.5713231677324152
1118,48,7,2,4,3,8,3,2,11,2,19,3,9,7,1,0,0,0,1,0,0,0,1,0,0,1,-0.13872832369942195,-0.4985243482538121
1119,32,2,4,4,3,9,2,1,12,0,1,3,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.6575144508670521,-0.808903098868667
1120,26,7,3,4,3,9,4,1,20,0,7,3,7,7,0,0,0,0,1,0,0,0,0,1,1,0,-0.02601156069364162,-0.5194294146581406
1121,55,22,3,1,2,4,2,5,12,1,8,3,4,2,0,0,0,0,0,0,1,1,0,0,1,0,0.9205202312138728,-0.2816035415641909
1122,34,5,2,2,2,9,4,1,14,1,15,4,15,10,0,0,0,0,1,0,0,0,1,0,1,0,0.5101156069364162,-0.17117560255779635
1123,60,1,4,3,1,7,4,3,20,1,19,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.6271676300578035,1.5250860796851944
1124,33,21,3,2,4,9,2,1,18,3,14,3,14,11,0,0,0,0,1,0,0,0,1,0,1,0,-0.7760115606936416,-0.6527299557304476
1125,37,1,4,3,1,2,4,1,14,2,6,2,6,3,0,0,0,0,1,0,0,1,0,0,1,0,0.684971098265896,1.191096901131333
